Fetched from http://queue.taskcluster.net/v1/task/HajUR-zQTOS36ZJozpRD4Q/artifacts/public/test_info/xulsummary.txt

Elements in namespace http://www.mozilla.org/keymaster/gatekeeper/there.is.only.xul
  999   label
  "toolbarbutton": 102,
  "scrollbox": 75,
  "arrowscrollbox": 67,
  "text-base": 67,
  "popup": 56,
  "button": 46,
  "label-control": 26,
  "toolbardecoration": 26,
  "menuitem-iconic": 26,
  "dropmarker": 25,
  "menu": 6,
  "arrowpanel": 17,
  "text-link": 17,
  "checkbox": 17,
  "popup-notification": 11,
  "tooltip": 8,
  "places-popup-base": 8,
  "menu-menubar": 7,
  "deck": 6,
  "stringbundle": 5,
  "popup-scrollbars": 4,
  "menu-iconic": 4,
  "panel": 3,
  "menulist": 3,
  "input-box": 3,
  "inputFields": 3,
  "radio": 3,
  "toolbar": 3,
  "tabbrowser-alltabs-popup": 3,
  "notificationbox": 3,
  "autocomplete-richlistbox": 2,
  "search-one-offs": 2,
  "ctrlTab-preview": 2,
  "textbox": 2,
  "toolbarbutton-badged": 2,
  "root-element": 1,
  "autocomplete-rich-result-popup": 1,
  "browser-search-autocomplete-result-popup": 1,
  "autocomplete-tree": 1,
  "treecols": 1,
  "treecol": 1,
  "columnpicker": 1,
  "autocomplete-treerows": 1,
  "autocomplete-treebody": 1,
  "scrollbar": 1,
  "thumb": 1,
  "urlbar-rich-result-popup": 1,
  "menulist-popuponly": 1,
  "addon-progress-notification": 1,
  "progressmeter": 1,
  "radiogroup": 1,
  "windowdragbox": 1,
  "toolbox": 1,
  "toolbar-menubar-autohide": 1,
  "menubar": 1,
  "tabbrowser-tabs": 1,
  "tabbrowser-arrowscrollbox": 1,
  "tabbrowser-tab": 1,
  "tabbrowser-close-tab-button": 1,
  "urlbar": 1,
  "browser": 1,
  "splitter": 1,
  "tabbrowser": 1,
  "tabbox": 1,
  "tabbrowser-tabpanels": 1,
  "tabbrowser-remote-browser": 1,
  "statuspanel": 1,
  "notification": 1
}
